id,munin,vereda,longitud,latitud,tipo_fuente,equi_control,tipo_activ,proceso,nseguim,fecha_otro,fecha_ven,vigente,cont_evaluad,tipo_comb,alt_ptemi,diam_ptem,estudio,tit_minero,observacion,Coordenadas
281,Samaca,La Chorrera,-73.53522222,5.47530556,Caldera / Horno,NA,Produccion De Coque,Horno,3,06/17/2009 12:00:00 AM,06/17/2014 12:00:00 AM,No,Mp; So2; Hct; Dioxinas; Furanos,Carbon,15,0.80000001,Emisiones,NA,Se Encuentra En Proceso De Renovacion; Allegaron Documentacion Con 60 Dias De Antelacion Al Vencimiento Del Permiso. Aunado A Lo Anterior El Permiso De Emisiones De Fuentes Fijas; Inicio Su Tramite Dentro De Un Expediente De Licencia Ambiental; Pero Este,POINT (-73.53522222 5.47530556)
282,Samaca,La Chorrera,-73.53455556,5.47563889,Dispersa,NA,Produccion De Coque,Molienda,3,06/17/2009 12:00:00 AM,06/17/2014 12:00:00 AM,No,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,Se Encuentra En Proceso De Renovacion; Allegaron Documentacion Con 60 Dias De Antelacion Al Vencimiento Del Permiso. Aunado A Lo Anterior El Permiso De Emisiones De Fuentes Fijas; Inicio Su Tramite Dentro De Un Expediente De Licencia Ambiental; Pero Este,POINT (-73.53455556 5.47563889)
283,Samaca,La Chorrera,-73.52688889,5.47577778,Caldera / Horno,NA,Produccion De Coque,Horno,2,01/28/2011 12:00:00 AM,05/06/2016 12:00:00 AM,Si,Mp; So2; Hct; Dioxinas; Furanos,Carbon,27,2.5,Emisiones,NA,El Permiso De Emisiones De Fuentes Fijas; Inicio Su Tramite Dentro De Un Expediente De Licencia Ambiental; Pero Este No Tiene Relacion Con Una Actividad Que Requiera Licencia Ambiental; Si No Permios De Emisiones,POINT (-73.52688889 5.47577778)
284,Samaca,La Chorrera,-73.52686389,5.47518333,Dispersa,NA,Produccion De Coque,Molienda,2,01/28/2011 12:00:00 AM,05/06/2016 12:00:00 AM,Si,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,El Permiso De Emisiones De Fuentes Fijas; Inicio Su Tramite Dentro De Un Expediente De Licencia Ambiental; Pero Este No Tiene Relacion Con Una Actividad Que Requiera Licencia Ambiental; Si No Permios De Emisiones,POINT (-73.52686389 5.47518333)
285,Samaca,La Chorrera,-73.52588889,5.47615278,De Area,NA,Produccion De Coque,Acopio,2,01/28/2011 12:00:00 AM,05/06/2016 12:00:00 AM,Si,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,El Permiso De Emisiones De Fuentes Fijas; Inicio Su Tramite Dentro De Un Expediente De Licencia Ambiental; Pero Este No Tiene Relacion Con Una Actividad Que Requiera Licencia Ambiental; Si No Permios De Emisiones,POINT (-73.52588889 5.47615278)
286,Sogamoso,Zona Urbana,-72.9075,5.74969444,Caldera / Horno,Lavadores,Produccion Mezcla Asfaltica,Horno,2,11/16/2012 12:00:00 AM,11/16/2017 12:00:00 AM,Si,Mp; So2; Nox,Acpm,16.5,0.69999999,Emisiones,NA,NA,POINT (-72.9075 5.74969444)
287,Sogamoso,Zona Urbana,-72.90991667,5.74903889,Dispersa,NA,Produccion De Clinker,Molienda,3,,07/26/2016 12:00:00 AM,Si,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,Proyecto Que Cuenta Con Estudio De Ruido,POINT (-72.90991667 5.74903889)
288,Sogamoso,Zona Urbana,-72.91016667,5.74944444,Dispersa,NA,Produccion De Clinker,Molienda,3,,07/26/2016 12:00:00 AM,Si,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,Proyecto Que Cuenta Con Estudio De Ruido,POINT (-72.91016667 5.74944444)
289,Sogamoso,Zona Urbana,-72.90994444,5.74961111,Caldera / Horno,NA,Produccion De Clinker,Horno,3,,07/26/2016 12:00:00 AM,Si,Mp; So2; Nox,Carbon,36,0.5,Emisiones,NA,Proyecto Que Cuenta Con Estudio De Ruido,POINT (-72.90994444 5.74961111)
290,Sogamoso,Zona Urbana,-72.90975,5.74961111,Caldera / Horno,NA,Produccion De Clinker,Horno,3,,07/26/2016 12:00:00 AM,Si,Mp; So2; Nox,Carbon,41,1.5,Emisiones,NA,Proyecto Que Cuenta Con Estudio De Ruido,POINT (-72.90975 5.74961111)
291,Sogamoso,Zona Urbana,-72.91053889,5.74916389,De Area,NA,Produccion De Clinker,Acopio,3,,07/26/2016 12:00:00 AM,Si,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,Proyecto Que Cuenta Con Estudio De Ruido,POINT (-72.91053889 5.74916389)
292,Sogamoso,Zona Urbana,-72.90986111,5.74868333,De Area,NA,Produccion De Clinker,Acopio,3,,07/26/2016 12:00:00 AM,Si,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,Proyecto Que Cuenta Con Estudio De Ruido,POINT (-72.90986111 5.74868333)
293,Sogamoso,Zona Urbana,-72.90986111,5.74868333,De Area,NA,Produccion De Clinker,Acopio,3,,07/26/2016 12:00:00 AM,Si,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,Proyecto Que Cuenta Con Estudio De Ruido,POINT (-72.90986111 5.74868333)
294,Sogamoso,Zona Urbana,-72.90946389,5.74919722,De Area,NA,Produccion De Clinker,Acopio,3,,07/26/2016 12:00:00 AM,Si,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,Proyecto Que Cuenta Con Estudio De Ruido,POINT (-72.90946389 5.74919722)
295,Sogamoso,Zona Urbana,-72.90931667,5.74990278,De Area,NA,Produccion De Clinker,Acopio,3,,07/26/2016 12:00:00 AM,Si,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,Proyecto Que Cuenta Con Estudio De Ruido,POINT (-72.90931667 5.74990278)
296,Samaca,Loma Redonda,-73.56884444,5.45603056,Caldera / Horno,NA,Produccion De Coque,Horno,3,10/31/2008 12:00:00 AM,10/31/2013 12:00:00 AM,No,Mp; So2; Hct; Dioxinas; Furanos,Carbon,20,1,Emisiones,NA,No Cuenta Con Permiso De Emisiones Atmosfericas; Debido A Que Esta Vencido; Y Su Solicitud La Realizo Fuera De Los Terminos;Por Lo Cual Debera Iniciar Un Nuevo Tramite.,POINT (-73.56884444 5.45603056)
297,Samaca,Loma Redonda,-73.56859167,5.45572222,Dispersa,NA,Produccion De Coque,Horno,3,10/31/2008 12:00:00 AM,10/31/2013 12:00:00 AM,No,Material Particulado (Mp),NA,,,NA,NA,No Cuenta Con Permiso De Emisiones Atmosfericas; Debido A Que Esta Vencido; Y Su Solicitud La Realizo Fuera De Los Terminos;Por Lo Cual Debera Iniciar Un Nuevo Tramite.,POINT (-73.56859167 5.45572222)
298,Samaca,Loma Redonda,-73.56880556,5.45591111,De Area,NA,Produccion De Coque,Molienda,3,10/31/2008 12:00:00 AM,10/31/2013 12:00:00 AM,No,Material Particulado (Mp),NA,,,NA,NA,No Cuenta Con Permiso De Emisiones Atmosfericas; Debido A Que Esta Vencido; Y Su Solicitud La Realizo Fuera De Los Terminos;Por Lo Cual Debera Iniciar Un Nuevo Tramite.,POINT (-73.56880556 5.45591111)
299,Samaca,Loma Redonda,-73.56768611,5.45629444,De Area,NA,Produccion De Coque,Molienda,3,10/31/2008 12:00:00 AM,10/31/2013 12:00:00 AM,No,Material Particulado (Mp),NA,,,NA,NA,No Cuenta Con Permiso De Emisiones Atmosfericas; Debido A Que Esta Vencido; Y Su Solicitud La Realizo Fuera De Los Terminos;Por Lo Cual Debera Iniciar Un Nuevo Tramite.,POINT (-73.56768611 5.45629444)
300,Samaca,Salamanca,-73.51413889,5.47794444,Caldera / Horno,NA,Produccion De Coque,Horno,3,09/02/2008 12:00:00 AM,09/02/2013 12:00:00 AM,Si,Mp; So2; Hct; Dioxinas; Furanos,Carbon,20,1,Emisiones,NA,Se Encuentra En Proceso De Renovacion El Permiso De Emisiones; Pero Cuenta Con Resolucion De Plan De Manejo Ambiental Vigente,POINT (-73.51413889 5.47794444)
301,Samaca,Salamanca,-73.51397222,5.47827778,Caldera / Horno,NA,Produccion De Coque,Horno,3,09/02/2008 12:00:00 AM,09/02/2013 12:00:00 AM,Si,Mp; So2; Hct; Dioxinas; Furanos,Carbon,15,0.80000001,Emisiones,NA,Se Encuentra En Proceso De Renovacion El Permiso De Emisiones; Pero Cuenta Con Resolucion De Plan De Manejo Ambiental Vigente,POINT (-73.51397222 5.47827778)
302,Samaca,Salamanca,-73.51382222,5.47795833,Dispersa,NA,Produccion De Coque,Molienda,3,09/02/2008 12:00:00 AM,09/02/2013 12:00:00 AM,Si,NA,NA,,,Calidad Del Aire,NA,Se Encuentra En Proceso De Renovacion El Permiso De Emisiones; Pero Cuenta Con Resolucion De Plan De Manejo Ambiental Vigente,POINT (-73.51382222 5.47795833)
303,Paipa,El Volcan,-73.147275,5.76793889,Caldera / Horno,Precipitador,Generacion De Energia Electrica,Horno,6,01/24/2012 12:00:00 AM,01/24/2017 12:00:00 AM,Si,Mp; So2; Nox,Carbon,50,4.0999999,Emisiones,NA,NA,POINT (-73.147275 5.76793889)
304,Paipa,El Volcan,-73.14742778,5.76818889,Caldera / Horno,Precipitador,Generacion De Energia Electrica,Horno,6,01/24/2012 12:00:00 AM,01/24/2017 12:00:00 AM,Si,Mp; So2; Nox,Carbon,55,4.0999999,Emisiones,NA,NA,POINT (-73.14742778 5.76818889)
305,Paipa,El Volcan,-73.14773889,5.76846111,Caldera / Horno,Precipitador,Generacion De Energia Electrica,Horno,6,01/24/2012 12:00:00 AM,01/24/2017 12:00:00 AM,Si,Mp; So2; Nox,Carbon,75,3.96000004,Emisiones,NA,NA,POINT (-73.14773889 5.76846111)
306,Paipa,El Volcan,-73.14821111,5.76742778,Dispersa,NA,Generacion De Energia Electrica,Molienda,6,01/24/2012 12:00:00 AM,01/24/2017 12:00:00 AM,Si,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,NA,POINT (-73.14821111 5.76742778)
307,Paipa,El Volcan,-73.14718333,5.76714167,Dispersa,NA,Generacion De Energia Electrica,Molienda,6,01/24/2012 12:00:00 AM,01/24/2017 12:00:00 AM,Si,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,NA,POINT (-73.14718333 5.76714167)
308,Paipa,El Volcan,-73.14736667,5.76763611,De Area,NA,Generacion De Energia Electrica,Acopio,6,01/24/2012 12:00:00 AM,01/24/2017 12:00:00 AM,Si,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,NA,POINT (-73.14736667 5.76763611)
309,Paipa,El Volcan,-73.14951667,5.76738333,De Area,NA,Generacion De Energia Electrica,Acopio,6,01/24/2012 12:00:00 AM,01/24/2017 12:00:00 AM,Si,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,NA,POINT (-73.14951667 5.76738333)
310,Paipa,El Volcan,-73.13685278,5.76331944,De Area,NA,Generacion De Energia Electrica,Acopio,6,01/24/2012 12:00:00 AM,01/24/2017 12:00:00 AM,Si,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,NA,POINT (-73.13685278 5.76331944)
311,Paipa,El Volcan,-73.156925,5.76207778,Caldera / Horno,Precipitador,Generacion De Energia Electrica,Horno,5,11/13/2014 12:00:00 AM,11/13/2019 12:00:00 AM,Si,Mp; So2; Nox,Carbon,70,4.0999999,Emisiones,NA,NA,POINT (-73.156925 5.76207778)
312,Paipa,El Volcan,-73.15686667,5.76189444,Dispersa,NA,Generacion De Energia Electrica,Molienda,5,11/13/2014 12:00:00 AM,11/13/2019 12:00:00 AM,Si,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,NA,POINT (-73.15686667 5.76189444)
313,Paipa,El Volcan,-73.15649722,5.763175,De Area,NA,Generacion De Energia Electrica,Acopio,5,11/13/2014 12:00:00 AM,11/13/2019 12:00:00 AM,Si,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,NA,POINT (-73.15649722 5.763175)
314,Paipa,El Volcan,-73.16158611,5.75963611,De Area,NA,Generacion De Energia Electrica,Acopio,5,11/13/2014 12:00:00 AM,11/13/2019 12:00:00 AM,Si,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,NA,POINT (-73.16158611 5.75963611)
315,Sogamoso,Zona Urbana,-72.89668611,5.75723194,De Area,NA,Centro De Acopio,Acopio,3,,09/02/2014 12:00:00 AM,No,Pm-10,NA,,,Calidad Del Aire,NA,Presentaron Solicitud De Renovacion De Permiso De Emisiones Atmosfericas Fuera Del Tiempo Establecido. Se Remite El Expediente Al Grupo De Evaluacion,POINT (-72.89668611 5.75723194)
316,Samaca,La Chorrera,-73.52936111,5.47155556,Caldera / Horno,NA,Produccion De Coque,Horno,3,07/06/2011 12:00:00 AM,07/06/2016 12:00:00 AM,Si,Mp; So2; Hct; Dioxinas; Furanos,Carbon,15,1,Emisiones,NA,NA,POINT (-73.52936111 5.47155556)
317,Samaca,La Chorrera,-73.52944444,5.47155556,Dispersa,NA,Produccion De Coque,Molienda,3,07/06/2011 12:00:00 AM,01/24/2016 12:00:00 AM,Si,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,NA,POINT (-73.52944444 5.47155556)
318,Sogamoso,San Jose,-72.88797,5.757647,De Area,Otro,Acopio De Carbon,Acopio,2,,12/14/2015 12:00:00 AM,Si,NA,NA,,,NA,NA,A La Fecha El Permiso Se Encuentra Vigente; Sin Embargo No Fue Solicitada La Renovacion Dentro Del Termino Establecido Para Tal Fin,POINT (-72.88797 5.757647)
319,Sogamoso,San Jose,-72.87919167,5.7636,Dispersa,NA,Acopio Y Trituracion,Trituracion,4,,05/25/2016 12:00:00 AM,Si,Pm-10,NA,,,Calidad Del Aire,NA,Utiliza Como Energia La Electricidad,POINT (-72.87919167 5.7636)
320,Sogamoso,San Jose,-72.87919167,5.76325833,De Area,NA,Acopio Y Trituracion,Acopio,4,,05/25/2016 12:00:00 AM,Si,Pm-10,NA,,,Calidad Del Aire,NA,NA,POINT (-72.87919167 5.76325833)
321,Sogamoso,Zona Urbana,-72.89277222,5.75501667,Dispersa,NA,Acopio Y Trituracion,Trituracion,4,,06/01/2014 12:00:00 AM,No,Pm-10,NA,,,Calidad Del Aire,NA,Utiliza Como Energia La Electricidad,POINT (-72.89277222 5.75501667)
322,Sogamoso,Zona Urbana,-72.89298889,5.75494722,De Area,NA,Acopio Y Trituracion,Acopio,4,,06/01/2014 12:00:00 AM,No,Pm-10,NA,,,Calidad Del Aire,NA,NA,POINT (-72.89298889 5.75494722)
695,PANQUEBA,REPOSO,-72.46883333,6.44811111,DE AREA,OTRO,TRITURADORA,TRITURACION,2,,,NO,NA,OTRO,,,NA,MAO-09481,3324 DEL 31/10/2011,POINT (-72.46883333 6.44811111)
323,Tuta,Resguardo,-73.22191667,5.72236111,Caldera / Horno,Filtro De Manga,Fusion De Chatarra,Horno,8,,05/11/2017 12:00:00 AM,Si,Pm-10; So2; Nox,NA,42,4,Emisiones,NA,Utiliza Como Combustible Electrodos Con Energia Electrica,POINT (-73.22191667 5.72236111)
324,Tuta,Resguardo,-73.22294444,5.72261111,Caldera / Horno,Filtro De Manga,Fusion De Chatarra,Horno,8,,05/11/2017 12:00:00 AM,Si,Nox,Gas Natural,42,1.27999997,Emisiones,NA,NA,POINT (-73.22294444 5.72261111)
325,Tuta,Resguardo,-73.22244444,5.72291667,Caldera / Horno,Filtro De Manga,Fusion De Chatarra,Horno,8,,05/11/2017 12:00:00 AM,Si,Nox,Gas Natural,42,0.80000001,Emisiones,NA,NA,POINT (-73.22244444 5.72291667)
326,Tuta,Resguardo,-73.22169444,5.72175,Dispersa,NA,Fusion De Chatarra,Molienda,8,,05/11/2017 12:00:00 AM,Si,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,NA,POINT (-73.22169444 5.72175)
327,Tuta,Resguardo,-73.22047222,5.72313889,Dispersa,NA,Fusion De Chatarra,Trituracion,8,,05/11/2017 12:00:00 AM,Si,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,NA,POINT (-73.22047222 5.72313889)
328,Tuta,Resguardo,-73.22091667,5.72555556,Dispersa,NA,Fusion De Chatarra,Trituracion,8,,05/11/2017 12:00:00 AM,Si,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,NA,POINT (-73.22091667 5.72555556)
329,Tuta,Resguardo,-73.22097222,5.72525,De Area,NA,Fusion De Chatarra,Acopio,8,,05/11/2017 12:00:00 AM,Si,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,NA,POINT (-73.22097222 5.72525)
330,Tuta,Resguardo,-73.22119444,5.72283333,De Area,NA,Fusion De Chatarra,Acopio,8,,05/11/2017 12:00:00 AM,Si,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,NA,POINT (-73.22119444 5.72283333)
331,Tuta,Resguardo,-73.21936111,5.72366667,De Area,NA,Fusion De Chatarra,Acopio,8,,05/11/2017 12:00:00 AM,Si,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,NA,POINT (-73.21936111 5.72366667)
332,Tuta,Resguardo,-73.21972222,5.72527778,De Area,NA,Fusion De Chatarra,Acopio,8,,05/11/2017 12:00:00 AM,Si,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,NA,POINT (-73.21972222 5.72527778)
333,Sogamoso,La Ramada,-72.89125,5.75369444,De Area,NA,Fusion De Chatarra,Acopio,8,,05/11/2017 12:00:00 AM,Si,Material Particulado (Mp),NA,,,NA,NA,Las Instalaciones Se Encuentra En El Municipio De Sogamoso; Es Un Proyecto Piloto; No Han Presentado Estdios De Calidad De Aire,POINT (-72.89125 5.75369444)
334,Sogamoso,La Ramada,-72.89333333,5.75491667,De Area,NA,Fusion De Chatarra,Acopio,8,,05/11/2017 12:00:00 AM,Si,Material Particulado (Mp),NA,,,NA,NA,Las Instalaciones Se Encuentra En El Municipio De Sogamoso; Es Un Proyecto Piloto; No Han Presentado Estdios De Calidad De Aire,POINT (-72.89333333 5.75491667)
335,Sogamoso,La Ramada,-72.89352778,5.75427778,De Area,NA,Fusion De Chatarra,Acopio,8,,05/11/2017 12:00:00 AM,Si,Material Particulado (Mp),NA,,,NA,NA,Las Instalaciones Se Encuentra En El Municipio De Sogamoso; Es Un Proyecto Piloto; No Han Presentado Estdios De Calidad De Aire,POINT (-72.89352778 5.75427778)
336,Sogamoso,San Jose,-72.88966111,5.76318333,Caldera / Horno,Filtro De Manga,Produccion De Cemento,Horno,8,,03/25/2014 12:00:00 AM,No,Pm-10; So2; Nox,Carbon,93.09999847,9.10999966,Emisiones,NA,Permiso Vencido; Pero Es Por Demora En El Proceso Interno; Debido A Que Ya Solicitaron La Renovacion En Los Tiempos Estipilados Por Mads,POINT (-72.88966111 5.76318333)
337,Sogamoso,San Jose,-72.88904444,5.76355278,Caldera / Horno,Filtro De Manga,Produccion De Cemento,Horno,8,,03/25/2014 12:00:00 AM,No,Material Particulado (Mp),NA,23.5,8,Emisiones,NA,Permiso Vencido; Pero Es Por Demora En El Proceso Interno; Debido A Que Ya Solicitaron La Renovacion En Los Tiempos Estipilados Por Mads,POINT (-72.88904444 5.76355278)
338,Sogamoso,San Jose,-72.88796667,5.76325,Caldera / Horno,Filtro De Manga,Produccion De Cemento,Horno,8,,03/25/2014 12:00:00 AM,No,Pm-10; So2; Nox,NA,21.20000076,5.36000013,Emisiones,NA,Permiso Vencido; Pero Es Por Demora En El Proceso Interno; Debido A Que Ya Solicitaron La Renovacion En Los Tiempos Estipilados Por Mads,POINT (-72.88796667 5.76325)
339,Sogamoso,San Jose,-72.89047222,5.75977778,De Area,NA,Produccion De Cemento,Acopio,8,,03/25/2014 12:00:00 AM,No,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,Permiso Vencido; Pero Es Por Demora En El Proceso Interno; Debido A Que Ya Solicitaron La Renovacion En Los Tiempos Estipilados Por Mads,POINT (-72.89047222 5.75977778)
340,Sogamoso,San Jose,-72.89011111,5.75930556,NA,NA,Produccion De Cemento,NA,8,,03/25/2014 12:00:00 AM,No,NA,NA,,,NA,NA,Este Corresponde A Un Area Que Mejoraron Ellos Mediante La Aplicacion De Concreto,POINT (-72.89011111 5.75930556)
341,Sogamoso,San Jose,-72.89152778,5.75905556,NA,NA,Produccion De Cemento,Acopio,8,,03/25/2014 12:00:00 AM,No,NA,NA,,,NA,NA,Sedimentador Del Patio De Acopio Panama,POINT (-72.89152778 5.75905556)
342,Sogamoso,San Jose,-72.89119444,5.76044444,Dispersa,NA,Produccion De Cemento,NA,8,,03/25/2014 12:00:00 AM,No,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,Permiso Vencido; Pero Es Por Demora En El Proceso Interno; Debido A Que Ya Solicitaron La Renovacion En Los Tiempos Estipilados Por Mads,POINT (-72.89119444 5.76044444)
343,Sogamoso,San Jose,-72.89008333,5.76075,Dispersa,NA,Produccion De Cemento,Acopio,8,,03/25/2014 12:00:00 AM,No,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,Permiso Vencido; Pero Es Por Demora En El Proceso Interno; Debido A Que Ya Solicitaron La Renovacion En Los Tiempos Estipilados Por Mads,POINT (-72.89008333 5.76075)
344,Sogamoso,San Jose,-72.89088889,5.76163889,De Area,NA,Produccion De Cemento,NA,8,,03/25/2014 12:00:00 AM,No,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,Permiso Vencido; Pero Es Por Demora En El Proceso Interno; Debido A Que Ya Solicitaron La Renovacion En Los Tiempos Estipilados Por Mads,POINT (-72.89088889 5.76163889)
345,Sogamoso,San Jose,-72.89111111,5.76175,De Area,NA,Produccion De Cemento,Acopio,8,,03/25/2014 12:00:00 AM,No,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,Permiso Vencido; Pero Es Por Demora En El Proceso Interno; Debido A Que Ya Solicitaron La Renovacion En Los Tiempos Estipilados Por Mads,POINT (-72.89111111 5.76175)
346,Sogamoso,San Jose,-72.8955,5.75808333,NA,NA,Produccion De Cemento,NA,8,,03/25/2014 12:00:00 AM,No,NA,NA,,,NA,NA,Area De Residuos Peligrosos,POINT (-72.8955 5.75808333)
347,Sogamoso,San Jose,-72.89147222,5.763,De Area,NA,Produccion De Cemento,Acopio,8,,03/25/2014 12:00:00 AM,No,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,Permiso Vencido; Pero Es Por Demora En El Proceso Interno; Debido A Que Ya Solicitaron La Renovacion En Los Tiempos Estipilados Por Mads,POINT (-72.89147222 5.763)
348,Sogamoso,San Jose,-72.89105556,5.76247222,NA,NA,Produccion De Cemento,NA,8,,03/25/2014 12:00:00 AM,No,NA,NA,,,NA,NA,Area Con Falencias En El Manejo De Aguas De Escorrentia,POINT (-72.89105556 5.76247222)
349,Sogamoso,San Jose,-72.89061111,5.76202778,NA,NA,Produccion De Cemento,NA,8,,03/25/2014 12:00:00 AM,No,NA,NA,,,NA,NA,Area Donde Realizan Secado De Lodos; Prodcuto Del Sistema De Manejo De Aguas Escorrentia Y De Domesticas,POINT (-72.89061111 5.76202778)
350,Sogamoso,San Jose,-72.88988889,5.76302778,NA,NA,Produccion De Cemento,NA,8,,03/25/2014 12:00:00 AM,No,NA,NA,,,NA,NA,Taller De Mantenimiento,POINT (-72.88988889 5.76302778)
351,Sogamoso,San Jose,-72.88686111,5.76447222,De Area,NA,Produccion De Cemento,Acopio,8,,03/25/2014 12:00:00 AM,No,NA,NA,,,Calidad Del Aire,NA,Permiso Vencido; Pero Es Por Demora En El Proceso Interno; Debido A Que Ya Solicitaron La Renovacion En Los Tiempos Estipilados Por Mads,POINT (-72.88686111 5.76447222)
352,Sogamoso,San Jose,-72.88691667,5.76508333,De Area,NA,Produccion De Cemento,Acopio,8,,03/25/2014 12:00:00 AM,No,NA,NA,,,Calidad Del Aire,NA,Permiso Vencido; Pero Es Por Demora En El Proceso Interno; Debido A Que Ya Solicitaron La Renovacion En Los Tiempos Estipilados Por Mads,POINT (-72.88691667 5.76508333)
353,Sogamoso,San Jose,-72.88638889,5.76491667,NA,NA,Produccion De Cemento,NA,8,,03/25/2014 12:00:00 AM,No,NA,NA,,,NA,NA,Area De Almacenamiento De Residuos Peligrosos,POINT (-72.88638889 5.76491667)
354,Sogamoso,San Jose,-72.88594444,5.76422222,De Area,NA,Produccion De Cemento,Acopio,8,,03/25/2014 12:00:00 AM,No,NA,NA,,,Calidad Del Aire,NA,Permiso Vencido; Pero Es Por Demora En El Proceso Interno; Debido A Que Ya Solicitaron La Renovacion En Los Tiempos Estipilados Por Mads,POINT (-72.88594444 5.76422222)
355,Sogamoso,San Jose,-72.88644444,5.76433333,De Area,NA,Produccion De Cemento,Acopio,8,,03/25/2014 12:00:00 AM,No,NA,NA,,,Calidad Del Aire,NA,Permiso Vencido; Pero Es Por Demora En El Proceso Interno; Debido A Que Ya Solicitaron La Renovacion En Los Tiempos Estipilados Por Mads,POINT (-72.88644444 5.76433333)
356,Sogamoso,San Jose,-72.88852778,5.75341667,NA,NA,Produccion De Cemento,NA,8,,03/25/2014 12:00:00 AM,No,NA,NA,,,NA,NA,Edificacion Empacadora,POINT (-72.88852778 5.75341667)
357,Nobsa,Chameza Mayor,-72.90733333,5.75979167,Dispersa,NA,Acopio Y Trituracion,Trituracion,3,,09/03/2014 12:00:00 AM,No,Pm-10,NA,,,Calidad Del Aire,NA,Utiliza Como Energia La Electricidad,POINT (-72.90733333 5.75979167)
358,Nobsa,Chameza Mayor,-72.90823056,5.76034167,De Area,NA,Acopio Y Trituracion,Acopio,3,,09/03/2014 12:00:00 AM,No,Pm-10,NA,,,Calidad Del Aire,NA,Proyecto Con Solicitud De Renovacion Del Permiso De Emisiones En Los Tiempos Establecidos Por La Norma. Corpoboyaca No Se Pronunciado,POINT (-72.90823056 5.76034167)
359,Nobsa,Chameza Mayor,-72.90736111,5.76012778,De Area,NA,Acopio Y Trituracion,Acopio,3,,09/03/2014 12:00:00 AM,No,Pm-11,NA,,,Calidad Del Aire,NA,Proyecto Con Solicitud De Renovacion Del Permiso De Emisiones En Los Tiempos Establecidos Por La Norma. Corpoboyaca No Se Pronunciado,POINT (-72.90736111 5.76012778)
360,Tibasosa,La Carrera,-72.95502778,5.71963889,Dispersa,NA,Trituracion,Trituracion,1,,07/23/2019 12:00:00 AM,Si,Pm-10,NA,,,Calidad Del Aire,NA,Utiliza Como Energia La Electricidad,POINT (-72.95502778 5.71963889)
361,Tibasosa,La Carrera,-72.95533333,5.71936111,De Area,NA,Trituracion,Acopio,1,,07/23/2019 12:00:00 AM,Si,Pm-10,NA,,,Calidad Del Aire,NA,NA,POINT (-72.95533333 5.71936111)
362,Tibasosa,La Carrera,-72.95586111,5.71966667,De Area,NA,Trituracion,Acopio,1,,07/23/2019 12:00:00 AM,Si,Pm-11,NA,,,Calidad Del Aire,NA,NA,POINT (-72.95586111 5.71966667)
363,Sogamoso,La Ramada,-72.89881389,5.74673611,De Area,NA,Centro De Acopio,Acopio,4,,05/26/2016 12:00:00 AM,Si,Pm-10,NA,,,Calidad Del Aire,NA,Nunca Presento Un Estudio; En La Actualidad Se Encuentra Inactivo Desde El 2014,POINT (-72.89881389 5.74673611)
364,Sogamoso,Ombachita,-72.91355,5.72267222,Caldera / Horno,NA,Fabricacion De Productos De Ceramica Refractaria; No Refractaria Y De Arcilla,Horno,3,,11/23/2017 12:00:00 AM,Si,Pm-10; So2; Nox; Hcl; Hf,Carbon,18,0.89999998,Emisiones,NA,NA,POINT (-72.91355 5.72267222)
365,Sogamoso,Ombachita,-72.91332778,5.72236111,De Area,NA,Fabricacion De Productos De Ceramica Refractaria; No Refractaria Y De Arcilla,Acopio,3,,11/23/2017 12:00:00 AM,Si,Pm-10,NA,,,Calidad Del Aire,NA,NA,POINT (-72.91332778 5.72236111)
